index_id	category	text	language
739	geography	ཀུཀ་མཚོ་གླིང་ནི་ནིའུ་ཟིལེནཌ་དང་འབྲེལ་བ་མེད་པའི་མཚོ་གླིང་གི་རྒྱལ་ཁབ་ཅིག་ཡིན་པ་དང་ལྷོ་ཞི་བདེའི་རྒྱ་མཚོའི་ནང་གི་པོལི་ནིཤིཡའི་ནང་ཆགས་ཡོད།	bod_Tibt
548	sports	Prelaskom s trčanja na četvrtinu milje na trčanje na pola milje, brzina postaje mnogo manje važna, a izdržljivost postaje apsolutna potreba.	bos_Latn
824	travel	Pogledajte koja putovanjima promoviše agent, na veb stranici ili u izlogu prodavnice.	bos_Latn
1628	geography	Vatikan ima oko 800 stanovnika. To je najmanja nezavisna država na svijetu i država s najmanjim brojem stanovnika.	bos_Latn
1596	science/technology	Hershey-Chaseov eksperiment je jedna od vodećih pretpostavki da je DNA genetski materijal.	bos_Latn
739	geography	Cookovi otoci su otočna država u slobodnom pridruženju s Novim Zelandom, koja se nalazi u Polineziji, usred Južnog Tihog okeana.	bos_Latn
548	sports	Rékko riliwengni siparape' mil lettu' sitengnga mil, déna napoko' lessinna larié.  Iyya riapparelluangngé iyanaritu atahangenna watakkalédé.	bug_Latn
824	travel	Itaki aga na leleang paleleange, namu' lewa' onlain yare'ga ri telongeng gaddena.	bug_Latn
1628	geography	populasina kota Vatikan iyanaritu kurang lebbi 800. Iyyé negara meredéka liwa' béccu' i na liwa' kurang jumlana populasinna.	bug_Latn
1596	science/technology	Eksperimengna Hershey na Chase iyanaritu sala séddi pangaja poko' makkeddae DNA iyanaritu materi genetik.	bug_Latn
739	geography	Allibukengna Cook iyyanaritu negara libukeng é iya engka é hubungang losna polé Selandia Baru, naiya monroé ri Polinesia, ri tenngana Samudera Pasifik ri attang	bug_Latn
548	sports	С промяна на бягането от четвърт миля на половин миля, скоростта става много по-маловажна, докато издръжливостта става абсолютно необходима.	bul_Cyrl
824	travel	Обърнете внимание какви пътувания промотира агентът, независимо дали на уебсайта или на витрината в магазина.	bul_Cyrl
1628	geography	Населението на Ватикана е около 800 души. Това е държавата с най - малобройно население и най - малката независима държава в света.	bul_Cyrl
1596	science/technology	Едно от водещите предположения, че ДНК е генетичен материал, беше експериментът, извършен от Хърши и Чейс.	bul_Cyrl
739	geography	Островите Кук са островна държава със свободна асоциация с Нова Зеландия, намираща се в Полинезия, в средата на Южния Тихи океан.	bul_Cyrl
548	sports	Amb el canvi de la cursa d'un quart a mitja milla, la velocitat esdevé molt més rellevant i la resistència esdevé una necessitat absoluta.	cat_Latn
824	travel	Doneu un cop d'ull als viatges que promou l'agent, bé al lloc web, bé a la finestra de l'oficina.	cat_Latn
1628	geography	La població de la Ciutat del Vaticà és d'unes 800 persones. És el país independent més petit al món i el país amb la població menor.	cat_Latn
1596	science/technology	L'experiment de Hershey i Chase fou una de les primeres indicacions que l'ADN era un material genètic.	cat_Latn
739	geography	Les illes Cook són un estat insular lliurement associat a Nova Zelanda, i es troben a la Polinèsia, al bell mig de l'oceà Pacífic sud.	cat_Latn
548	sports	Kauban sa pagbag-o gikan sa kwarter ngadto sa katunga sa milya nga dagan, ang kakusog mahimong dili ana ka importante ug ang paglahutay mahimong hingpit nga kinahanglan.	ceb_Latn
824	travel	Tan-awa kon unsang mga biyahe ang gina-promote sa ahente, sa website man o sa displeyhanan sa tindahan.	ceb_Latn
1628	geography	Ang populasyon sa Siyudad sa Batikano kay anaa sa mga 800. Kini ang pinakagamay nga independenteng nasod sa kalibutan ug ang nasod nga pinakaubos ang populasyon.	ceb_Latn
1596	science/technology	Ang eksperimento nga Hershey ug Chase kay usa ka mga nangunang sugyot nga ang DNA kay usa ka henetikong materyal.	ceb_Latn
739	geography	Ang Cook Islands kay usa ka isla nga nasod nga libreng nakig-uban sa New Zealand, nga nahimutang sa Polynesia, sa tunga sa South Pacific Ocean.	ceb_Latn
548	sports	Po změně ze čtvrt míle na půl se rychlost stává mnohem méně důležitou, zatímco výdrž se stává absolutní nutností.	ces_Latn
824	travel	Podívejte se na zájezdy, které zástupce nabízí, ať už nabídku najdete na webu nebo ve výloze.	ces_Latn
1628	geography	Populace Vatikánu zahrnuje okolo 800 obyvatel. Je to nejmenší nezávislá země na světě a země s nejnižší populací.	ces_Latn
1596	science/technology	Hersheyho–Chaseové experiment byl jedním z hlavních důkazů, že je DNA genetický materiál.	ces_Latn
739	geography	Cookovy ostrovy jsou ostrovní stát volně přidružený k Novému Zélandu. Nachází se v Polynésii uprostřed jižní části Tichého oceánu.	ces_Latn
548	sports	Kwalumuna cha fuji mu kwalula, kuzomboka chaku keketesa ulemu henoho tachi mujipwa ja ulemo unji.	cjk_Latn
824	travel	Tala ma wenhinguokapokolo kana wezela, cipue mu website handji mumue montra iya imue loja.	cjk_Latn
1628	geography	Athu iya mbongue iya Vaticano ili kutwala iya 800. Cili cifuci independente mba cikehe ca mucifucinhicifucinhiathu akehe cindji.	cjk_Latn
1596	science/technology	Wunhingiko wa Hershey and Chase kapwile nhi wunhingiko wupema há kutwala ADN capwile cakusemukanaco.	cjk_Latn
739	geography	Mbaka ja Cook jili ifuchi inalifanhiukungulwilo wa Zelandia yaha, ili ha limbo lia Polinesia, mukachi ka kalunga luis wa kuuto “kusule”.	cjk_Latn
548	sports	بە گۆڕانکاری لە چارەک بۆ نیو میل ڕاکردن، خێرایی گرنگی کەمتر دەبێت و خۆڕاگری دەبێتە پێویستیەکی ڕەها.	ckb_Arab
824	travel	سەیرێک بکە بزانە بریکارەکە ڕیکلام بۆ چ گەشتێک دەکات، جا لە سەر وێبسایت یان لە پەنجەرەیەکی فرۆشگا.	ckb_Arab
1628	geography	دانیشتوانی شاری ڤاتیکان نزیکەی 800 کەسن. بچووکترین وڵاتی سەربەخۆیە لە جیھاندا و وڵاتەکە کەمترین ژمارەی دانیشتوانی هەیە.	ckb_Arab
1596	science/technology	تاقیکردنەوەی هێرشی و چەیس یەکێک بوو لە پێشنیارە پێشەنگەکان کە DNA مادەیەکی بۆماوەییە.	ckb_Arab
739	geography	دوورگەکانی کوک بریتین لە وڵاتێکی دوورگە لە پەیوەندی سەربەخۆ لەگەڵ نیو زیلاند، کە دەکەوێتە پۆلینیسیا، لە ناوەراستی باشوری زەریای هێمن.	ckb_Arab
548	sports	Çerik mil çapuvdan yarım mil çapuvğa keçkende, surat bayağı azca müim alğa kelir, çıdam ise mutlaq zaruret alına kelir.	crh_Latn
824	travel	İnternet saifesinde ya da vitrinada agentniñ nasıl kezintilerniñ reklamasını yapqanını közden keçiriñiz.	crh_Latn
1628	geography	Vatikannıñ ealisi 800 kişige yaqındır. Dünyanıñ eñ kiçik mustaqil ülkesi ve eñ alçaq ealige saip ülkedir.	crh_Latn
1596	science/technology	Hershey ve Chaseniñ deñevi, DNE-niñ genetik material olğanına dair esas faraziyelerden biri edi.	crh_Latn
739	geography	Kuk adaları, cenübiy Tınç okeannıñ ortasındaki Polineziyada bulunğan, Yañı Zelandiya ile serbest assotsiatsiyada olğan bir ada devletidir.	crh_Latn
548	sports	Gyda'r newid o'r ras chwarter i hanner milltir, mae cyflymder yn dod yn llawer llai pwysig ac mae gwytnwch yn dod yn anghenraid llwyr.	cym_Latn
824	travel	Cymerwch olwg ar ba deithiau mae'r asiant yn eu hyrwyddo, p'un ai ar wefan neu mewn ffenestr siop.	cym_Latn
1628	geography	Tua 800 yw poblogaeth Dinas y Fatican. Dyma'r wlad annibynnol leiaf yn y byd a'r wlad sydd â'r boblogaeth isaf.	cym_Latn
1596	science/technology	Roedd arbrawf Hershey a Chase yn un o'r awgrymiadau blaenaf fod DNA yn ddeunydd genetig.	cym_Latn
739	geography	Mae Ynysoedd Cook yn wlad o ynysoedd mewn cymdeithas rydd â Seland Newydd, wedi eu lleoli ym Mholynesia, yng nghanol De'r Môr Tawel.	cym_Latn
548	sports	Med ændringen af løbet fra en kvart til en halv mil, bliver løberens hastighed langt mindre vigtig, imens at udholdenhed bliver en absolut nødvendighed.	dan_Latn
824	travel	Kig på de ture bureauet tilbyder enten på deres hjemmeside eller i deres butiksvindue.	dan_Latn
1628	geography	Vatikanstatens befolkning er omkring 800. Det er det mindste uafhængige land i verden, og landet med den laveste befolkning.	dan_Latn
1596	science/technology	Hershey and Chase eksperimentet var et af de førende forslag om, at DNA var et genetisk materiale.	dan_Latn
739	geography	Cook-øerne er en østat i fri tilknytning til New Zealand, Øerne er beliggende i Polynesien, midt i det sydlige Stillehav.	dan_Latn
548	sports	Durch den Wechsel vom Viertelmeilen- zum Halbmeilen-Rennen ist das Tempo weitaus weniger wichtig und Ausdauer eine absolute Notwendigkeit.	deu_Latn
824	travel	Werfen Sie einen Blick auf die Reisen, die der Reisekaufmann auf der Webseite oder in einem Schaufenster bewirbt.	deu_Latn
1628	geography	Die Vatikanstadt hat circa 800 Einwohner. Es ist der kleinste unabhängige Staat der Welt und das Land mit der kleinsten Bevölkerungszahl.	deu_Latn
1596	science/technology	Das Hershey-Chase-Experiment war eines der maßgeblichen Indizien, dass DNA ein genetisches Material ist.	deu_Latn
739	geography	Die Cookinseln sind ein Inselstaat, der frei mit Neuseeland assoziiert ist, und sie liegen in Polynesien in der Mitte des Südpazifiks.	deu_Latn
548	sports	Gɛ̈ɛ̈r äwuur mën quarter kën mile bë ɣët käät half mile, äwuur äcï ɣïc bɛ̈n riɛl ku guɔ̈m dë ëyën kë cï bɛ̈n wïc äpεi.	dik_Latn
824	travel	Däi käŋ käc ye raan gɛ̈tɛ̈ɛt luel, tënë website ku aluit dukan yic.	dik_Latn
1628	geography	Kɔc tɔ̈u gen a 800. Ayen pan thin lääu nhom pinynhom ku ayen pan leŋ yic kɔc lik.	dik_Latn
1596	science/technology	Äthëëm kɔc yë cɔl Hershey ku Chase ë yënë tou nhöm tueŋ käk yë luel lɔnadë DNA ë kë yë dhiëth kek kɔc riεmic ɣic.	dik_Latn
739	geography	Cook thöny e pan thöny ka tɔ̈u kek New Zealand, ka tɔ̈u Polynesia, cɛl alɔŋ war South Pacific.	dik_Latn
548	sports	Ni yèrèmanliyé kabô taran nanignan ma kassé taranko fila mayili borima, tériya kèni nafaya ma ani sôbèkôrô kanyara.	dyu_Latn
824	travel	I gnaman la flè baralakèla ka tagamaw djéni lé mayarala yala inerinèti do kan wa boutiki dô filèwo la.	dyu_Latn
1628	geography	Vatican dougou ya djaman beitah mogo kèmin ségui. Alle lobei yereimahorognat djamanan bieila fitini ye, wa alle djaman le fanan ka dogoh.	dyu_Latn
1596	science/technology	Hershey ani Chase ya lônniya a toumbé kowba léyélônnitchèman mi ka yira ko ADNi bé jénétiki fin léyé.	dyu_Latn
739	geography	Djin mi togo Cook, wé yé djamanan do lé ye mi ni New Zelandi bè ni ka djekourou do kè, a yé Polynesie cogodji mi togo Ocean pacifiqui, wé dougouman yoro ro.	dyu_Latn
548	sports	རྒྱུགས་པའི་སྐབས་ལུ་ མའིལ་བཞི་དཔྱ་གཅིག་ལས་ ཕྱེད་ཀ་ལུ་ལྷོད་པའི་གནམ་དུས་ལུ་ མགྱོགས་ཚད་བ་འདི་ རྩ་འགེངས་ནི་འདི་ མེད་ཐབས་མེདཔ་ཅིག་ལུ་འགྱུར་དོ་ཡོདཔ་ཨིན།	dzo_Tibt
824	travel	ལས་སྡེ་འདི་གིས་ ཁོང་རའི་ཡོངས་འབྲེལ་ནང་འབད་རུང་ཡང་ན་ ཚོང་ཁང་གི་སྒོ་ཅུ་ནང་འབད་རུང་ ག་ཅི་བཟུམ་ཅིག་གི་ སྐོར་འགྲུལ་ལུ་གཙོ་བོར་སྟོནམ་ཨིན་ན་ལྟ་དགོ།	dzo_Tibt
1628	geography	ཝེ་ཀྲི་ཀཱན་ཁྲོམ་ཚོགས་ནང་ལུ་ མི་རློབས་༨༠༠དེ་ཅིག་ཡོདཔ་ཨིན། འ་ནི་འདི་ འཛམ་གླིང་ནང་ལུ་ རང་དབང་རང་བཙན་གྱི་རྒྱལ་ཁབ་ཆུང་ཤོས་ཅིག་དང་ མི་རློབས་ཉུང་ཤོས་ཅིག་ཡོད་མི་རྒྱལ་ཁབ་ཨིན།	dzo_Tibt
1596	science/technology	ཧར་ཤེ་དང་ཅའསི་གིས་འབད་མི་ཚོད་བརྟག་འདི་ ཌི་ཨེན་ཨེ་ཟེར་མི་འདི་ རིགས་མཚན་གྱི་རྒྱུ་ཆ་ཨིན་ཟེར་བཀོད་མི་ཚུ་གི་གྲལ་ལས་ ཁག་ཆེ་ཤོས་ཅིག་ཨིན་མས།	dzo_Tibt
